250     0.14704
500     0.303828
750     0.453364
1000     0.606838
1250     0.790662
1500     0.894493
1750     1.03387
2000     1.17488
2250     1.33135
2500     1.50661
2750     1.64921
3000     1.8416
3250     2.0493
3500     2.29657
3750     2.53586
4000     2.82002
4250     3.11158
4500     3.44552
4750     3.7942
5000     4.12651
