250     0.194919
500     0.399147
750     0.595894
1000     0.793465
1250     0.998282
1500     1.17599
1750     1.39001
2000     1.60333
2250     1.79053
2500     1.97698
2750     2.15785
3000     2.36589
3250     2.56613
3500     2.79902
3750     2.99536
4000     3.19009
4250     3.42931
4500     3.59456
4750     3.81078
5000     3.99019
