250     0.0054346
500     0.0109076
750     0.0163012
1000     0.0220034
1250     0.0275001
1500     0.0338724
1750     0.0395305
2000     0.0451298
2250     0.0532183
2500     0.0588627
2750     0.0626753
3000     0.0694543
3250     0.0751963
3500     0.0783264
3750     0.0861225
4000     0.0926147
4250     0.0990057
4500     0.106797
4750     0.1104
5000     0.11444
